152, 5621
183, 6629
237, 8346
121, 3270
179, 4875
100, 2692
64, 1710
100, 2683
85, 2150
161, 4114
49, 1239
209, 5347
146, 3724
169, 4331
100, 2539
93, 2357
234, 6010
72, 1817
231, 5930
156, 3980
64, 1610
122, 3106
129, 3281
331, 8517
94, 2385
130, 3320
187, 4784
56, 1400
29, 704
67, 1867
109, 2767
103, 2611
102, 2586
113, 2894
81, 2048
398, 10232
96, 2439
56, 1400
57, 1440
104, 2638
115, 2920
105, 2662
88, 2241
208, 5315
61, 1529
117, 3009
118, 3002
299, 7680
30, 734
184, 4702
301, 7731
119, 3047
48, 1198
102, 2585
233, 5974
213, 5455
67, 1685
119, 3206
127, 3236
179, 4576
137, 3519
167, 4264
338, 8704
105, 2669
59, 1491
166, 4256
308, 7967
84, 2131
352, 9061
157, 4008
138, 3566
181, 4625
136, 3476
200, 5111
143, 3657
326, 8363
94, 2393
79, 1995
156, 3980
30, 731
88, 2414
161, 4112
93, 2362
130, 3331
283, 7258
66, 1677
149, 3816
198, 5082
185, 4730
215, 5531
69, 1739
110, 2791
131, 3334
65, 1647
35, 863
88, 2232
138, 3518
259, 6653
213, 5480
379, 9761
251, 6438
153, 3918
58, 1459
134, 3413
112, 2846
133, 3390
78, 1973
113, 2874
172, 4407
114, 2897
312, 8030
128, 3263
171, 4386
150, 3832
111, 2827
112, 2861
73, 1842
181, 4622
212, 5438
376, 9688
43, 1120
116, 2948
234, 6013
58, 1457
202, 5185
217, 5555
119, 3042
80, 2026
156, 3981
108, 2939
57, 1433
106, 2696
134, 3414
251, 6445
135, 3443
153, 3918
66, 1661
256, 6582
98, 2491
176, 4499
187, 4805
392, 10083
152, 3879
115, 2941
27, 660
170, 4345
40, 992
83, 2110
139, 3545
274, 7053
183, 4678
311, 7989
176, 4503
190, 5036
45, 1122
177, 4533
139, 3542
133, 3387
58, 1453
117, 2996
64, 1607
105, 2664
290, 7457
116, 2986
221, 5700
206, 5273
172, 4408
55, 1376
44, 1090
159, 4076
65, 1635
141, 3592
275, 7056
108, 2741
150, 3836
468, 12039
44, 1095
97, 2461
253, 6664
97, 2465
83, 2103
318, 8170
100, 2537
419, 10812
219, 5617
102, 2590
77, 1962
288, 7387
254, 6517
242, 6220
40, 990
143, 3652
163, 4189
162, 4136
62, 1558
375, 9658
100, 2539
63, 1606
80, 2021
85, 2153
106, 2693
77, 2125
109, 2772
46, 1146
169, 4337
108, 2744
120, 3053
87, 2205
358, 9214
233, 5977
133, 3393
99, 2530
31, 760
135, 3437
205, 5252
184, 4697
131, 3336
45, 1117
60, 1509
70, 1764
56, 1407
48, 1198
241, 6192
100, 2538
231, 5948
77, 1948
154, 3933
120, 3072
83, 2102
102, 2592
204, 5398
28, 686
239, 6121
218, 5595
345, 8895
143, 3645
91, 2323
59, 1482
82, 2074
115, 2924
198, 5077
128, 3261
309, 7943
34, 837
241, 6209
218, 5581
20, 478
130, 3329
81, 2049
297, 7626
47, 1172
185, 4734
82, 2076
201, 5161
234, 6187
175, 4483
202, 5184
192, 4914
103, 2615
45, 1134
36, 895
64, 1606
126, 3204
34, 835
121, 3095
223, 5708
93, 2360
109, 2802
167, 4270
62, 1559
107, 2730
159, 4060
61, 1533
194, 4981
132, 3365
63, 1585
190, 4877
259, 6645
92, 2330
74, 1866
77, 1943
188, 4818
56, 1400
128, 3255
22, 524
148, 3951
117, 2980
97, 2461
214, 5495
102, 2594
40, 991
195, 5014
87, 2201
50, 1252
139, 3540
127, 3245
143, 3643
77, 1942
66, 1675
180, 4605
252, 6467
80, 2019
141, 3596
129, 3318
147, 3753
205, 5262
45, 1118
88, 2224
222, 5697
119, 3027
113, 2876
355, 9143
95, 2412
134, 3616
208, 5328
544, 14048
51, 1276
258, 6626
33, 813
296, 7590
110, 2819
49, 1224
105, 2668
43, 1070
199, 5103
166, 4240
236, 6061
262, 6732
275, 7053
24, 580
210, 5406
104, 2644
217, 5569
108, 2743
191, 5067
262, 6722
105, 2682
180, 4602
563, 14516
41, 1018
205, 5247
238, 6119
90, 2282
281, 7216
207, 5294
138, 3556
138, 3519
266, 6836
70, 1768
81, 2048
51, 1276
212, 5474
76, 1924
270, 6947
214, 5481
189, 5029
229, 5867
299, 7672
110, 2823
70, 1770
92, 2332
370, 9520
60, 1518
183, 4739
179, 4577
106, 2702
107, 2759
115, 2936
278, 7170
190, 4860
71, 1794
117, 2988
349, 8985
83, 2100
104, 2640
286, 7342
234, 6172
148, 3780
214, 5497
57, 1427
86, 2180
226, 5834
84, 2130
116, 2950
66, 1662
82, 2088
176, 4501
83, 2099
248, 6372
119, 3026
225, 5776
96, 2438
86, 2178
208, 5358
162, 4138
164, 4201
143, 3653
104, 2641
174, 4468
126, 3207
114, 2897
83, 2116
154, 3928
86, 2178
220, 5833
80, 2026
124, 3169
65, 1637
159, 4054
72, 1813
60, 1505
92, 2347
140, 3564
162, 4147
253, 6484
96, 2434
200, 5150
288, 7408
109, 2775
55, 1378
227, 5831
68, 1714
472, 12154
32, 785
121, 3099
113, 2876
77, 1950
88, 2224
173, 4436
114, 2904
176, 4677
64, 1610
99, 2512
310, 7973
172, 4398
188, 4825
304, 7812
204, 5221
133, 3415
81, 2050
211, 5399
66, 1689
321, 8236
168, 4309
160, 4088
208, 5335
131, 3340
211, 5429
107, 2718
275, 7075
91, 2310
532, 13854
274, 7065
233, 5992
205, 5248
200, 5139
353, 9147
255, 6543
32, 800
163, 4162
80, 2021
150, 3839
35, 865
141, 3594
243, 6241
111, 2820
147, 3745
56, 1414
276, 7082
241, 6186
42, 1043
193, 5121
209, 5351
187, 4811
61, 1533
38, 940
235, 6017
106, 2702
104, 2644
190, 4869
80, 2022
227, 5812
123, 3150
123, 3130
84, 2127
133, 3412
303, 7780
451, 11619
72, 1817
56, 1410
98, 2488
198, 5079
98, 2494
97, 2468
29, 708
232, 5969
182, 4651
231, 6106
183, 4690
116, 2952
35, 864
183, 4676
184, 4705
234, 6003
419, 10784
207, 5294
148, 3787
118, 3003
132, 3362
213, 5490
87, 2202
231, 5932
180, 4600
199, 5104
107, 2719
344, 8843
166, 4235
66, 1853
162, 4141
33, 812
191, 4897
51, 1275
169, 4317
134, 3426
560, 14423
232, 5975
175, 4468
285, 7316
50, 1249
200, 5130
120, 3055
84, 2128
50, 1253
171, 4381
87, 2201
128, 3258
131, 3379
261, 6690
120, 3069
71, 1790
163, 4164
29, 708
90, 2456
67, 1686
150, 3823
244, 6279
282, 7282
101, 2567
113, 2870
172, 4410
214, 5479
164, 4214
191, 4884
48, 1199
103, 2629
172, 4401
149, 3800
109, 2800
210, 5367
56, 1400
255, 6545
111, 2822
378, 9716
201, 5154
104, 2646
69, 1738
207, 5493
113, 2873
80, 2023
98, 2503
117, 2975
58, 1457
169, 4336
227, 5816
73, 1838
48, 1209
156, 3985
25, 605
102, 2588
112, 2877
519, 13355
195, 5008
450, 11575
55, 1380
118, 3003
120, 3053
53, 1329
83, 2104
103, 2616
120, 3054
145, 3727
113, 2876
47, 1174
183, 4874
73, 1848
24, 580
106, 2692
189, 4847
283, 7287
110, 2804
139, 3545
333, 8561
108, 2741
191, 4907
177, 4525
270, 6939
195, 5017
119, 3027
148, 3778
104, 2654
279, 7154
40, 1006
249, 6390
78, 1971
111, 2832
96, 2433
181, 4630
73, 2044
226, 5787
66, 1663
158, 4046
123, 3130
371, 9538
174, 4458
182, 4653
155, 3981
96, 2435
217, 5552
67, 1702
146, 3724
221, 5677
218, 5581
89, 2256
123, 3147
121, 3079
84, 2128
134, 3428
107, 2725
205, 5241
113, 2891
159, 4056
277, 7291
180, 4599
94, 2398
43, 1069
172, 4395
109, 2771
120, 3068
81, 2049
224, 5750
254, 6517
373, 9705
169, 4348
105, 2669
232, 5974
203, 5197
156, 3992
79, 1994
323, 8308
225, 5758
112, 2856
92, 2327
269, 7037
69, 1746
198, 5068
94, 2401
118, 2999
76, 1922
27, 656
136, 3469
178, 4566
199, 5091
79, 2001
306, 7866
77, 1946
77, 1945
99, 2516
60, 1507
166, 4256
32, 787
156, 3983
150, 3858
142, 3620
130, 3313
247, 6351
53, 1330
201, 5153
48, 1197
321, 8257
253, 6487
101, 2753
67, 1690
53, 1330
63, 1588
90, 2279
212, 5423
82, 2074
154, 3947
43, 1079
161, 4106
225, 5773
108, 2747
93, 2361
172, 4420
205, 5250
95, 2424
103, 2618
37, 917
138, 3515
136, 3489
87, 2220
66, 1686
162, 4136
246, 6358
196, 5017
202, 5204
268, 7056
130, 3317
117, 2980
226, 5801
249, 6378
42, 1068
128, 3273
70, 1765
140, 3597
245, 6280
95, 2410
102, 2607
289, 7409
136, 3483
212, 5429
281, 7219
227, 5841
81, 2048
296, 7618
141, 3596
325, 8357
126, 3208
182, 4839
110, 2797
418, 10762
144, 3690
310, 7953
31, 756
103, 2631
59, 1484
128, 3255
168, 4368
168, 4298
246, 6320
125, 3184
146, 3742
203, 5192
119, 3025
155, 3966
46, 1144
372, 9571
66, 1661
152, 3884
66, 1659
253, 6475
76, 2092
417, 10741
91, 2314
89, 2254
88, 2231
159, 4078
256, 6587
139, 3543
96, 2435
151, 3868
200, 5118
82, 2081
119, 3043
96, 2437
242, 6220
272, 6974
142, 3651
131, 3336
178, 4550
52, 1316
142, 3621
92, 2328
273, 7005
157, 4008
167, 4456
128, 3259
37, 914
103, 2653
103, 2617
230, 5888
152, 3894
154, 3931
60, 1504
347, 8914
331, 8519
48, 1198
220, 5663
61, 1533
231, 5932
82, 2074
215, 5504
296, 7591
37, 914
192, 4931
148, 3777
188, 4831
330, 8646
118, 3000
124, 3158
103, 2626
250, 6406
257, 6612
138, 3540
105, 2691
109, 2776
125, 3187
105, 2698
219, 5603
125, 3185
191, 4898
149, 3801
192, 4921
175, 4480
221, 5679
163, 4169
45, 1122
157, 4056
321, 8258
278, 7131
110, 2975
185, 4730
74, 1869
68, 1733
66, 1661
124, 3157
44, 1096
85, 2175
62, 1562
30, 734
286, 7348
98, 2490
105, 2666
220, 5650
180, 4607
110, 2794
149, 3818
508, 13088
109, 2771
68, 1732
189, 4834
80, 2025
98, 2508
149, 3805
159, 4059
90, 2295
57, 1430
337, 8840
204, 5219
294, 7559
178, 4567
57, 1430
175, 4473
212, 5440
266, 6822
65, 1652
171, 4364
128, 3257
61, 1543
180, 4595
78, 1967
83, 2109
256, 6555
117, 2995
86, 2177
230, 5890
47, 1172
102, 2588
420, 10813
69, 1739
129, 3291
124, 3331
116, 2962
128, 3266
60, 1518
114, 2895
133, 3386
319, 8217
204, 5235
125, 3189
189, 4829
48, 1221
235, 6020
109, 2779
51, 1275
59, 1480
61, 1532
64, 1613
354, 9115
40, 988
131, 3351
85, 2147
142, 3623
125, 3199
203, 5194
226, 5799
144, 3675
109, 2770
100, 2721
115, 2926
120, 3058
104, 2660
129, 3284
277, 7124
96, 2440
119, 3031
84, 2122
134, 3431
95, 2413
273, 7013
267, 6839
116, 2969
59, 1480
155, 3957
81, 2062
201, 5141
48, 1197
58, 1453
102, 2620
259, 6635
162, 4153
107, 2714
64, 1607
281, 7213
89, 2257
37, 911
140, 3739
303, 7804
67, 1690
166, 4240
47, 1170
355, 9118
173, 4429
191, 4886
261, 6743
122, 3115
179, 4608
115, 2931
22, 525
66, 1661
51, 1273
31, 786
436, 11212
242, 6199
200, 5127
98, 2486
39, 963
216, 5542
91, 2303
198, 5203
187, 4787
102, 2592
58, 1470
53, 1329
51, 1278
114, 2901
255, 6559
59, 1484
144, 3675
267, 6876
130, 3317
103, 2634
107, 2717
211, 5415
115, 2929
160, 4085
148, 3791
175, 4470
216, 5561
96, 2437
54, 1352
167, 4283
57, 1432
85, 2155
214, 5497
233, 5970
77, 1944
162, 4315
146, 3721
122, 3106
108, 2747
233, 5965
177, 4538
173, 4426
96, 2452
166, 4241
33, 811
242, 6221
203, 5196
262, 6741
