2148, 31296
2114, 19611
2118, 20021
2469, 13137
2609, 14108
2066, 12390
2747, 15527
2455, 15184
2542, 14331
2262, 13594
2639, 14418
2776, 14345
1912, 12023
2129, 12927
2291, 12992
2580, 15477
1843, 12090
1898, 12034
2022, 11926
2913, 14432
2561, 13520
2866, 14657
2669, 14306
2643, 14084
2262, 13328
1960, 12459
2377, 15547
2967, 15229
3126, 21460
2439, 13299
2404, 13238
2903, 14341
3054, 15424
1822, 12372
2478, 13361
2308, 13101
2469, 13381
2547, 17559
2477, 13275
2278, 12924
2795, 14284
2351, 13326
2023, 12573
2198, 12815
2414, 13301
2734, 14436
2789, 14574
2608, 14112
2407, 13972
2529, 13914
2692, 14870
2761, 14749
2209, 12981
2456, 13570
2359, 13478
2143, 13333
2123, 14337
2192, 13418
2543, 15998
2367, 15560
2116, 12912
2293, 17290
1352, 8000
